,AvgSalary,City,Company,Designation,Lat,Long,Max Salary,Min Salary,Source,State,Title,_id
6129,,South San Francisco,Genentech,Data Scientist,37.6537,-122.4197,,,,CA,associate scientist/scientist biochemical and cellular pharmacology,5c09e633af11378e24f8913c
6130,,Alameda,Exelixis Inc.,Data Scientist,37.766999999999996,-122.2673,,,,CA,assistant research scientist ii (pk),5c09e633af11378e24f8913d
6131,,South San Francisco,Thermo Fisher Scientific,Data Scientist,37.6537,-122.4197,,,,CA,"senior staff scientist, product assurance - human identification",5c09e633af11378e24f8913e
6132,,South San Francisco,Merck,Data Scientist,37.6537,-122.4197,,,,CA,"principal scientist, early adme",5c09e633af11378e24f8913f
6133,,San Francisco,Jobspring Partners,Data Scientist,37.7561,-122.4429,,,,CA,senior data scientist,5c09e633af11378e24f89140
6134,,San Francisco,Payette Group,Data Scientist,37.7561,-122.4429,,,,CA,data scientist - machine learning,5c09e633af11378e24f89141
6135,,Berkeley,University of California Berkeley,Data Technician,37.8723,-122.27600000000001,,,,CA,lecturer - sutardja center for entrepreneurship & technology,5c09e633af11378e24f89142
6136,,San Francisco,Kiva.org,Data Director,37.7561,-122.4429,,,,CA,director of data science,5c09e633af11378e24f89143
6137,,San Francisco,Kelvin,Other,37.7561,-122.4429,,,,CA,customer success specialist,5c09e633af11378e24f89144
6138,,Menlo Park,Transcriptic,Data Scientist,37.4689,-122.1662,,,,CA,application scientist,5c09e633af11378e24f89145
6139,,San Francisco,SF VA Medical Center,Research Analyst/Scientist,37.7561,-122.4429,,,,CA,staff research assoc. i,5c09e633af11378e24f89146
6140,,Novato,BioMarin,Other,38.092,-122.5576,,,,CA,qc documentation specialist,5c09e633af11378e24f89147
6141,,San Francisco,First Republic Bank,Data Analyst,37.7561,-122.4429,,,,CA,quantitative developer/analyst,5c09e633af11378e24f89148
6142,,San Francisco,Calithera Biosciences,Data Director,37.7561,-122.4429,,,,CA,"director, phamacology",5c09e633af11378e24f89149
6143,,San Ramon,Infocorvus,Data Engineer,37.7625,-121.9366,,,,CA,data engineer (full-time permanent),5c09e633af11378e24f8914a
6144,,Redwood City,Amobee,Data Scientist,37.5026,-122.2251,,,,CA,"scientist/machine learning engineer, applied science",5c09e633af11378e24f8914b
6145,,Novato,BioMarin,Other,38.092,-122.5576,,,,CA,"ehs&s associate, environmental",5c09e633af11378e24f8914c
6146,,San Francisco,"Williams-Sonoma, Inc.",Data Scientist,37.7561,-122.4429,,,,CA,"vp marketing, strategy, analytics & data science",5c09e633af11378e24f8914d
6147,,South San Francisco,Thermo Fisher Scientific,Data Scientist,37.6537,-122.4197,,,,CA,scientist ii - molecular biology,5c09e633af11378e24f8914e
6148,,San Francisco,Angle Technologies,Data Engineer,37.7561,-122.4429,,,,CA,machine learning engineer,5c09e633af11378e24f8914f
6149,,Hayward,Lonza,Data Scientist,37.6327,-122.0776,,,,CA,process transfer scientist,5c09e633af11378e24f89150
6150,,Lafayette,Gifford Fong Associates (GFA),Data Analyst,37.8919,-122.1188,,,,CA,research analyst,5c09e633af11378e24f89151
6151,,Redwood City,Bristol-Myers Squibb,Data Scientist,37.5026,-122.2251,,,,CA,"scientist, high impact data- protein analytics (52)",5c09e633af11378e24f89152
6152,,San Francisco,JUUL Labs,Data Developer,37.7561,-122.4429,,,,CA,spss programmer,5c09e633af11378e24f89153
6153,,Menlo Park,Transcriptic,Data Scientist,37.4689,-122.1662,,,,CA,assay development scientist,5c09e633af11378e24f89154
6154,,San Francisco,JUUL Labs,Data Manager,37.7561,-122.4429,,,,CA,clinical data manager,5c09e633af11378e24f89155
6155,,San Francisco,Autodesk,Data Manager,37.7561,-122.4429,,,,CA,content development manager,5c09e633af11378e24f89156
6156,,San Mateo,Apixio,Data Manager,37.5522,-122.3122,,,,CA,manager of data integrations,5c09e633af11378e24f89157
6157,,San Francisco Bay Area,Lawrence Berkeley National Laboratory,Data Engineer,,,,,,CA,computer systems/data engineer,5c09e633af11378e24f89158
6158,,San Rafael,BioMarin,Data Scientist,37.9905,-122.5222,,,,CA,"senior scientist i or ii, nonclinical pharmacology & toxicology",5c09e633af11378e24f89159
6159,,San Francisco,Google,Data Engineer,37.7561,-122.4429,,,,CA,"software engineer, imaging",5c09e633af11378e24f8915a
6160,,San Francisco,Esurance,Data Director,37.7561,-122.4429,,,,CA,director data sciences group,5c09e633af11378e24f8915b
6161,,San Francisco,Kelvin,Data Engineer,37.7561,-122.4429,,,,CA,data software engineer,5c09e633af11378e24f8915c
6162,,Oakland,Ask Media Group,Data Engineer,37.7903,-122.2165,,,,CA,machine learning engineer,5c09e633af11378e24f8915d
6163,,San Francisco,Stitch Fix,Data Engineer,37.7561,-122.4429,,,,CA,analytics engineer,5c09e633af11378e24f8915e
6164,,San Francisco,"CytomX Therapeutics, Inc.",Data Scientist,37.7561,-122.4429,,,,CA,"sr. scientist, toxicology",5c09e633af11378e24f8915f
6165,,San Francisco,Autodesk,Data Analyst,37.7561,-122.4429,,,,CA,inside sales automation business analyst,5c09e633af11378e24f89160
6166,,South San Francisco,Merck,Data Scientist,37.6537,-122.4197,,,,CA,"associate principal scientist, early adme",5c09e633af11378e24f89161
6167,,Novato,BioMarin,Other,38.092,-122.5576,,,,CA,"associate, ehs&s",5c09e633af11378e24f89162
6168,,,,Other,,,,,,,,5c09e633af11378e24f89163
6169,,South San Francisco,Denali,Data Scientist,37.6537,-122.4197,,,,CA,"(sr.) scientist, large molecule pk",5c09e633af11378e24f89164
6170,,San Francisco,Trulia,Data Analyst,37.7561,-122.4429,,,,CA,sr. quantitative analyst,5c09e633af11378e24f89165
6171,,Novato,BioMarin,Data Analyst,38.092,-122.5576,,,,CA,qc analyst,5c09e633af11378e24f89166
6172,,Redwood City,Impossible Foods,Data Scientist,37.5026,-122.2251,,,,CA,product development associate scientist - commercialization,5c09e633af11378e24f89167
6173,,San Francisco,Nektar,Data Scientist,37.7561,-122.4429,,,,CA,"sr. scientist, protein therapeutics",5c09e633af11378e24f89168
6174,,San Francisco,"CytomX Therapeutics, Inc.",Research Analyst/Scientist,37.7561,-122.4429,,,,CA,"research associate 2/sr research associate, upstream process development",5c09e633af11378e24f89169
6175,,San Francisco,Clarifai,Data Scientist,37.7561,-122.4429,,,,CA,"senior research scientist, deep learning",5c09e633af11378e24f8916a
6176,,South San Francisco,Intrexon Corporation.,Data Scientist,37.6537,-122.4197,,,,CA,"scientist, strain engineering",5c09e633af11378e24f8916b
6177,,San Francisco,Promega Corporation,Other,37.7561,-122.4429,,,,CA,client support specialist sf east,5c09e633af11378e24f8916c
6178,,Redwood City,Guardant Health,Data Scientist,37.5026,-122.2251,,,,CA,"scientist, ivd technology development",5c09e633af11378e24f8916d
6179,,Foster City,Gilead Sciences,Data Scientist,37.5553,-122.2659,,,,CA,"research scientist i, bioinformatics",5c09e633af11378e24f8916e
6180,,San Francisco,Amazon.com,Data Developer,37.7561,-122.4429,,,,CA,software development engineer,5c09e633af11378e24f8916f
6181,,San Francisco,Amazon.com,Data Engineer,37.7561,-122.4429,,,,CA,backend software engineer - recommendations,5c09e633af11378e24f89170
6182,,San Francisco,Enovity,Data Analyst,37.7561,-122.4429,,,,CA,analyst smart buildings san francisco,5c09e633af11378e24f89171
6183,,San Francisco,Chegg,Data Scientist,37.7561,-122.4429,,,,CA,senior computational linguist / senior data scientist,5c09e633af11378e24f89172
6184,,South San Francisco,Thermo Fisher Scientific,Data Scientist,37.6537,-122.4197,,,,CA,"qc scientist (early career) - south san francisco, ca",5c09e633af11378e24f89173
6185,,San Francisco,Under Armour,Data Manager,37.7561,-122.4429,,,,CA,data science manager,5c09e633af11378e24f89174
6186,,Berkeley,University of California Berkeley,Statistician,37.8723,-122.27600000000001,,,,CA,lecturer - statistics,5c09e633af11378e24f89175
6187,,Foster City,Gilead Sciences,Data Scientist,37.5553,-122.2659,,,,CA,"research scientist i, hiv immunology",5c09e633af11378e24f89176
6188,,San Francisco,Charles River Laboratories,Research Analyst/Scientist,37.7561,-122.4429,,,,CA,research associate,5c09e633af11378e24f89177
6189,,San Rafael,BioMarin,Other,37.9905,-122.5222,,,,CA,coordinator,5c09e633af11378e24f89178
6190,,San Francisco,Castle Global,Data Engineer,37.7561,-122.4429,,,,CA,machine learning engineer,5c09e633af11378e24f89179
6191,,San Carlos,"APEXIGEN, INC.",Data Director,37.4982,-122.26799999999999,,,,CA,scientist/sr. scientist/director translational biomarkers (ref #rb03),5c09e633af11378e24f8917a
6192,,San Francisco,Pacific Gas And Electric Company,Data Scientist,37.7561,-122.4429,,,,CA,"principal data scientist, strategic data science team, strategy & analytics division",5c09e633af11378e24f8917b
6193,,San Francisco,Hearsay Systems,Data Manager,37.7561,-122.4429,,,,CA,"manager, data engineering",5c09e633af11378e24f8917c
6194,,Menlo Park,Exponent,Data Scientist,37.4689,-122.1662,,,,CA,software and analytics scientist,5c09e633af11378e24f8917d
6195,,South San Francisco,"Tricida, Inc.",Data Scientist,37.6537,-122.4197,,,,CA,"senior scientist, quality control",5c09e633af11378e24f8917e
6196,,San Carlos,Natera,Other,37.4982,-122.26799999999999,,,,CA,ar specialist,5c09e633af11378e24f8917f
6197,,Alameda,Google,Data Engineer,37.766999999999996,-122.2673,,,,CA,"mechanical engineer, x",5c09e633af11378e24f89180
6198,,South San Francisco,Genentech,Other,37.6537,-122.4197,,,,CA,phc global study associate,5c09e633af11378e24f89181
6199,,South San Francisco,VitroLabs Inc,Data Director,37.6537,-122.4197,,,,CA,director of r&d,5c09e633af11378e24f89182
6200,,San Francisco,Uber,Data Manager,37.7561,-122.4429,,,,CA,data science manager - search and places,5c09e633af11378e24f89183
6201,,San Francisco,Google,Data Engineer,37.7561,-122.4429,,,,CA,"sales engineer, machine learning, google cloud",5c09e633af11378e24f89184
6202,,San Francisco,DigitasLBi,Data Director,37.7561,-122.4429,,,,CA,"associate director, data and analysis",5c09e633af11378e24f89185
6203,,San Francisco,Planet,Data Engineer,37.7561,-122.4429,,,,CA,machine learning engineer,5c09e633af11378e24f89186
6204,,San Francisco,Kelvin,Other,37.7561,-122.4429,,,,CA,accountant/bookkeeper,5c09e633af11378e24f89187
6205,,San Leandro,Terramino Foods,Data Scientist,37.7071,-122.1601,,,,CA,lead fermentation scientist,5c09e633af11378e24f89188
6206,,Hayward,Lonza Biologics,Data Scientist,37.6327,-122.0776,,,,CA,senior scientist,5c09e633af11378e24f89189
6207,,San Francisco,RTI International,Research Analyst/Scientist,37.7561,-122.4429,,,,CA,postdoctoral fellow researcher - wghi program,5c09e633af11378e24f8918a
6208,,Burlingame,Color Genomics,Research Analyst/Scientist,37.586,-122.367,,,,CA,human genetics researcher,5c09e633af11378e24f8918b
6209,,South San Francisco,Genentech,Data Scientist,37.6537,-122.4197,,,,CA,associate scientist-dmpk bioanalytical/mass spectrometry,5c09e633af11378e24f8918c
6210,,San Francisco,Clover Health,Data Engineer,37.7561,-122.4429,,,,CA,"data platform engineer, analytics",5c09e633af11378e24f8918d
6211,,San Francisco,Accenture,Data Manager,37.7561,-122.4429,,,,CA,supply chain data science manager,5c09e633af11378e24f8918e
6212,,Emeryville,Bolt Threads,Data Scientist,37.8382,-122.2932,,,,CA,bioprocess chemist/scientist,5c09e633af11378e24f8918f
6213,,San Francisco,Cisco,Data Director,37.7561,-122.4429,,,,CA,"director, data & analytics",5c09e633af11378e24f89190
6214,,Redwood City,Poshmark,Data Director,37.5026,-122.2251,,,,CA,director analytics/data science,5c09e633af11378e24f89191
6215,,South San Francisco,Denali,Data Scientist,37.6537,-122.4197,,,,CA,"scientist, discovery mass spectrometry",5c09e633af11378e24f89192
6216,,San Francisco,Clarivate Analytics,Data Manager,37.7561,-122.4429,,,,CA,"manager, data science",5c09e633af11378e24f89193
6217,,South San Francisco,Thermo Fisher Scientific,Data Scientist,37.6537,-122.4197,,,,CA,staff bioinformatics scientist,5c09e633af11378e24f89194
6218,,Menlo Park,JLL,Data Analyst,37.4689,-122.1662,,,,CA,research analyst,5c09e633af11378e24f89195
6219,,San Francisco,Twitch,Data Director,37.7561,-122.4429,,,,CA,director of data science,5c09e633af11378e24f89196
6220,,San Leandro,Terramino Foods,Research Analyst/Scientist,37.7071,-122.1601,,,,CA,research assistant,5c09e633af11378e24f89197
6221,,San Francisco,JBCConnect,Data Scientist,37.7561,-122.4429,,,,CA,marketing data scientist,5c09e633af11378e24f89198
6222,,San Francisco,Amazon.com,Research Analyst/Scientist,37.7561,-122.4429,,,,CA,"head of machine learning research - nlp, speech, p13n",5c09e633af11378e24f89199
6223,,Redwood City,Atreca,Data Scientist,37.5026,-122.2251,,,,CA,"scientist i/ii, histology",5c09e633af11378e24f8919a
6224,,San Carlos,Natera,Data Analyst,37.4982,-122.26799999999999,,,,CA,inventory analyst,5c09e633af11378e24f8919b
6225,,San Francisco Bay Area,Lawrence Berkeley National Laboratory,Data Assistant,,,,,,CA,administrative assistant,5c09e633af11378e24f8919c
6226,,San Francisco,Sojern,Data Director,37.7561,-122.4429,,,,CA,director of data science,5c09e633af11378e24f8919d
6227,,San Francisco,Heap,Data Engineer,37.7561,-122.4429,,,,CA,support engineer,5c09e633af11378e24f8919e
6228,,Alameda,"AgeX Therapeutics, Inc.",Data Scientist,37.766999999999996,-122.2673,,,,CA,stem cell scientist i,5c09e633af11378e24f8919f
6229,,Redwood City,Guardant Health,Data Scientist,37.5026,-122.2251,,,,CA,"sr. genomic scientist, bioinformatics, bio-pharma collaborations",5c09e633af11378e24f891a0
6230,,Emeryville,Zymergen,Data Scientist,37.8382,-122.2932,,,,CA,"scientist, analytical chemistry",5c09e633af11378e24f891a1
6231,,San Francisco Bay Area,Lawrence Berkeley National Laboratory,Data Scientist,,,,,,CA,computational biologist research scientist,5c09e633af11378e24f891a2
6232,,Redwood City,Bristol-Myers Squibb,Data Scientist,37.5026,-122.2251,,,,CA,"scientist, display (38)",5c09e633af11378e24f891a3
6233,,San Mateo,Fanatics Inc.,Data Engineer,37.5522,-122.3122,,,,CA,data engineer,5c09e633af11378e24f891a4
6234,,San Francisco,Environmental Defense Fund,Data Developer,37.7561,-122.4429,,,,CA,"development associate, institutional giving",5c09e633af11378e24f891a5
6235,,Alameda,Abbott Laboratories,Data Engineer,37.766999999999996,-122.2673,,,,CA,data engineer,5c09e633af11378e24f891a6
6236,,San Francisco,Neer Info Solutions,Data Consultant,37.7561,-122.4429,,,,CA,sr. data scientist consultant,5c09e633af11378e24f891a7
6237,,San Francisco,PicnicHealth,Data Engineer,37.7561,-122.4429,,,,CA,machine learning engineer,5c09e633af11378e24f891a8
6238,,San Francisco,VIR,Data Scientist,37.7561,-122.4429,,,,CA,modeling and simulation engineer/scientist,5c09e633af11378e24f891a9
6239,,San Francisco,BrightBytes,Other,37.7561,-122.4429,,,,CA,client success partner (midwest),5c09e633af11378e24f891aa
6240,,Foster City,Gilead Sciences,Data Scientist,37.5553,-122.2659,,,,CA,"research scientist ii, drug metabolism",5c09e633af11378e24f891ab
6241,,San Francisco,Twitch,Data Engineer,37.7561,-122.4429,,,,CA,sr. data engineer,5c09e633af11378e24f891ac
6242,,Hayward,Lonza,Data Scientist,37.6327,-122.0776,,,,CA,senior scientist,5c09e633af11378e24f891ad
6243,,San Francisco,BrightBytes,Other,37.7561,-122.4429,,,,CA,hr generalist (san francisco),5c09e633af11378e24f891ae
6244,,San Francisco,Accenture,Data Consultant,37.7561,-122.4429,,,,CA,supply chain data science consultant,5c09e633af11378e24f891af
6245,,San Francisco,Vidora,Data Engineer,37.7561,-122.4429,,,,CA,backend engineer,5c09e633af11378e24f891b0
6246,,San Francisco,OpenAI,Research Analyst/Scientist,37.7561,-122.4429,,,,CA,machine learning researcher san franciscomember of technical stafffull-time,5c09e633af11378e24f891b1
6247,,San Francisco,iRhythm,Data Director,37.7561,-122.4429,,,,CA,"director, data science",5c09e633af11378e24f891b2
6248,,Redwood City,"Integrated DNA Technologies, Inc",Data Scientist,37.5026,-122.2251,,,,CA,staff scientist,5c09e633af11378e24f891b3
6249,,Oakland,LQ Digital,Data Analyst,37.7903,-122.2165,,,,CA,sr data analyst,5c09e633af11378e24f891b4
6250,,South San Francisco,insitro.com,Data Scientist,37.6537,-122.4197,,,,CA,scientist / research associate (biology),5c09e633af11378e24f891b5
6251,,San Francisco,Harnham,Data Scientist,37.7561,-122.4429,,,,CA,senior data scientist,5c09e633af11378e24f891b6
6252,,Oakland,Kaiser Permanente,Data Analyst,37.7903,-122.2165,,,,CA,pharmacy research analyst,5c09e633af11378e24f891b7
6253,,San Francisco,Jobspring Partners,Data Scientist,37.7561,-122.4429,,,,CA,"senior nlp data scientist (python, nltk, aws, scikitlearn)",5c09e633af11378e24f891b8
6254,,San Francisco,Adobe,Data Manager,37.7561,-122.4429,,,,CA,consulting manager - adobe data platform,5c09e633af11378e24f891b9
6255,,San Bruno,Google,Data Scientist,37.6254,-122.4313,,,,CA,"product analytics lead, data science",5c09e633af11378e24f891ba
6256,,San Carlos,Iovance Biotherapeutics,Data Scientist,37.4982,-122.26799999999999,,,,CA,clinical scientist,5c09e633af11378e24f891bb
6257,,San Francisco,Clusterone,Data Engineer,37.7561,-122.4429,,,,CA,customer success engineer,5c09e633af11378e24f891bc
6258,,San Carlos,Upstart,Data Engineer,37.4982,-122.26799999999999,,,,CA,data engineer,5c09e633af11378e24f891bd
6259,,San Francisco,NGM Biopharmaceuticals,Data Scientist,37.7561,-122.4429,,,,CA,scientist- upstream process development,5c09e633af11378e24f891be
6260,,San Francisco,"MyoKardia, Inc.",Data Analyst,37.7561,-122.4429,,,,CA,research informatics analyst/specialist,5c09e633af11378e24f891bf
6261,,San Francisco,JUUL Labs,Data Analyst,37.7561,-122.4429,,,,CA,compensation analyst,5c09e633af11378e24f891c0
6262,,South San Francisco,Intrexon Corporation.,Data Scientist,37.6537,-122.4197,,,,CA,bioinformatics scientist,5c09e633af11378e24f891c1
6263,,San Francisco,Vidora,Data Manager,37.7561,-122.4429,,,,CA,customer success manager,5c09e633af11378e24f891c2
6264,,Burlingame,PLAYSTUDIOS Inc,Data Engineer,37.586,-122.367,,,,CA,business intelligence data engineer,5c09e633af11378e24f891c3
6265,,San Francisco,iRhythm,Research Analyst/Scientist,37.7561,-122.4429,,,,CA,research engineer,5c09e633af11378e24f891c4
6266,,Alameda,SEIU United Service Workers West,Data Analyst,37.766999999999996,-122.2673,,,,CA,research analyst,5c09e633af11378e24f891c5
